tic,date,open,high,low,close,volume,value,count,yesterdayclose
????_??6,20200328,524609,532526,524609,532525.2,4894108993,3.43096E+13,682598,19448429032
????_??6,20200329,537130,545908,537130,545649.7,8243080452,5.55022E+13,1120898,19927752795
????_??6,20200330,547006,547661,543655,547657.8,7153587072,5.16314E+13,1064918,20001093775
????_??6,20200404,551839,567665,551839,567531.6,6424652406,4.58526E+13,840958,20726906029
????_??6,20200405,571165,574020,571165,573903.2,6968481494,5.30169E+13,1182643,20959604824
????_??6,20200406,575338,575338,568336,569673.6,6908099439,5.71405E+13,1207552,20805135923
????_??6,20200407,571035,583599,571035,583344.4,6091464283,5.22305E+13,1120375,21305579792
????_??6,20200408,586287,597351,586287,597070.5,6423905377,5.57358E+13,1088096,21806283638
????_??6,20200411,600714,608289,600705,607854.9,6379192341,5.47766E+13,1014351,22200155947
????_??6,20200412,610281,623328,610281,623260.3,6651783602,6.14966E+13,1030216,22759559786
????_??6,20200413,626759,643951,624527,624527.5,5873740205,6.06455E+13,1151903,22805836504
????_??6,20200414,622910,626515,617224,626388.7,5403828413,5.10692E+13,1107710,22873694879
????_??6,20200415,629198,645781,629198,645722.4,5419376813,4.94205E+13,1003980,23579700235
????_??6,20200418,653689,668981,653689,668905.6,4088669905,4.68962E+13,796580,25138464565
????_??6,20200419,677297,691183,677297,690037.3,10605349045,9.94176E+13,1513256,25930085343
????_??6,20200420,691277,709012,691277,708994.6,6775869348,7.18945E+13,1107328,26642552354
????_??6,20200421,716060,726964,716060,726137.4,6766131536,7.89197E+13,1123020,27284666084
????_??6,20200422,729307,741952,729307,741901.8,5832074074,7.12341E+13,1009048,27876805758
????_??6,20200425,750464,770549,750464,769372.8,3268853466,4.89321E+13,632731,28905908313
????_??6,20200426,780468,798105,780468,797813.3,8728022060,1.13513E+14,1391132,29974361700
????_??6,20200427,806172,820534,806172,820505.3,7008109176,9.24434E+13,1247181,30789694413
????_??6,20200428,830580,846008,830580,845952.5,6391503110,8.4742E+13,1157075,31744604317
????_??6,20200429,853992,878434,853992,878093.6,4435490859,7.33158E+13,958142,32949122513
????_??6,20200502,892690,917501,892690,917406,3561666228,5.91619E+13,628297,34423187122
????_??6,20200503,932736,964308,932736,956200.1,5252148608,8.57181E+13,898120,35904462799
????_??6,20200504,956324,979106,956324,979105.3,9435375771,1.36393E+14,1571943,36764532574
????_??6,20200505,992991,995966,978019,980571.1,18441732371,1.54502E+14,1926814,36818148714
????_??6,20200506,980515,980515,965587,977923.5,12207169240,1.24165E+14,1524678,36718735301
????_??6,20200509,990339,1020910,990339,1020217.5,6121409736,9.41355E+13,1038314,38299736862
????_??6,20200510,1033830,1044560,1033830,1043252.7,5912743990,1.00068E+14,1275334,39164495884
????_??6,20200511,1048820,1048820,1043070,1047762.8,7000008924,1.00064E+14,1217374,39321670723
????_??6,20200512,1045500,1045500,1020310,1021444.8,22026888743,1.90132E+14,2041082,38331551483
????_??6,20200513,1009360,1026060,1008010,1017662.5,16262242442,1.74169E+14,2176509,38199513573
????_??6,20200516,1016653,1016653,982410,987475.3,5506646850,5.99432E+13,816729,37060569741
????_??6,20200517,979444,979444,964004,968460.5,10369705009,9.92837E+13,1289840,36345241228
????_??6,20200518,978644,995184,978644,995180.6,11443245251,1.12656E+14,1329798,37347451608
????_??6,20200519,1004700,1008560,1000870,1002124.6,8732531148,9.44683E+13,1352488,37605067433
????_??6,20200520,996630,996750,985119,986759.2,9267146855,1.104E+14,1512054,37014110740
????_??6,20200523,986677,986677,959306,959840.5,11365797623,7.80576E+13,1192153,36003664416
????_??6,20200526,946195,946195,926121,926132.7,7377826258,6.29731E+13,861437,34739283389
????_??6,20200527,913866,938557,913435,938549.8,11156199580,8.16234E+13,1273669,35185313313
????_??6,20200530,939162,973495,939162,973494.7,7108519719,5.83612E+13,918461,36495364401
????_??6,20200531,983773,987440,970270,970413,12219515758,9.13549E+13,1312472,36379709429
????_??6,20200601,971583,988120,971214,988120.7,8803129433,6.55596E+13,1070458,37047457626
????_??6,20200602,996019,1028530,996019,1028537.6,10498413248,9.2639E+13,1301523,38562411225
????_??6,20200606,1046170,1068860,1046170,1068844,8921162776,7.18971E+13,1080845,40067719279
????_??6,20200607,1090970,1116280,1090970,1116186.6,6664794532,8.52102E+13,1086732,41834829812
????_??6,20200608,1121810,1127890,1114200,1118912.1,10434326227,1.32499E+14,1712754,41933290066
????_??6,20200609,1117340,1129080,1117340,1118118.1,9106492978,1.02966E+14,1400170,41893948866
????_??6,20200610,1127560,1153670,1127560,1153679.7,10191255302,1.0167E+14,1403415,43225583106
????_??6,20200613,1174020,1190500,1174020,1189807.4,7411217143,9.49769E+13,1230564,44577913486
????_??6,20200614,1201870,1201870,1178410,1185376.6,12626895539,1.42732E+14,1742361,44409799333
????_??6,20200615,1191070,1205650,1191070,1200120.7,7828202921,1.25936E+14,1517616,44958550940
????_??6,20200616,1204110,1229700,1204110,1229701.6,6261831081,1.09415E+14,1374140,46065264396
????_??6,20200620,1244900,1270600,1244900,1270602.6,5981561776,1.06746E+14,1366037,47566487810
????_??6,20200621,1292660,1300830,1292660,1300828.1,11160501191,1.33484E+14,1615265,48684822728
????_??6,20200622,1315830,1341530,1315830,1341531.9,8995572496,1.19429E+14,1505851,50072674457
????_??6,20200623,1364210,1391810,1364210,1391041,6410103386,1.36562E+14,1595666,51926083909
????_??6,20200624,1393580,1419430,1393580,1419439,5866572950,1.10987E+14,1139102,53120068442
????_??6,20200627,1436090,1466280,1436090,1466275.8,5386512550,8.85386E+13,981991,54872854893
????_??6,20200628,1492710,1499890,1487660,1491951.5,15702101123,1.99421E+14,1912999,55150314010
????_??6,20200629,1476890,1481920,1460440,1481924.1,11969542093,1.49031E+14,1755427,54832316162
????_??6,20200630,1502960,1546850,1502960,1546849.9,5424660373,9.42804E+13,1079599,57242964062
????_??6,20200701,1577660,1612880,1577660,1612882.4,8424169276,1.23771E+14,1350665,60348423566
????_??6,20200704,1635660,1645260,1618820,1621367.5,13518558466,1.96702E+14,2255493,60806771668
????_??6,20200705,1624700,1655400,1620210,1655406.9,9076880721,1.45498E+14,1663813,62082694187
????_??6,20200706,1676370,1740870,1676370,1718350.2,5961887328,1.23414E+14,1376508,65093245043
????_??6,20200707,1734850,1748000,1734850,1747078.1,8769615327,1.48366E+14,1670301,65482226850
????_??6,20200708,1757560,1767010,1752520,1753678.2,14166076996,2.14739E+14,2270653,64958680812
????_??6,20200711,1726650,1741290,1719030,1741296.1,9087138878,1.48712E+14,1577484,64457650265
????_??6,20200712,1763460,1814830,1763460,1812832.5,10232084300,1.78206E+14,1710928,67871396410
????_??6,20200713,1812680,1822110,1799810,1822117.1,11451636537,1.93947E+14,1904882,68218864393
????_??6,20200714,1842380,1846160,1835130,1844860,8360271153,1.67762E+14,1790385,68326686626
????_??6,20200715,1840420,1845120,1838570,1841695.9,13503057383,2.2226E+14,2539728,68212681948
????_??6,20200718,1822650,1822650,1809030,1809147.2,7171367853,1.22531E+14,1622338,66973846235
????_??6,20200719,1797980,1864940,1797980,1864945.8,12659176002,2.05713E+14,2021043,69761447232
????_??6,20200720,1893780,1924880,1893780,1924798.4,7913995501,1.81494E+14,1875129,71986060689
????_??6,20200721,1920180,1920180,1901240,1916202.3,7836520240,2.03901E+14,2236772,71632131238
????_??6,20200722,1909690,1909690,1888590,1901169.3,6285974263,1.47737E+14,1514366,70961144688
????_??6,20200725,1932780,1953150,1932780,1952920.8,8981609217,1.8069E+14,2028246,73021844930
????_??6,20200726,1957560,1964180,1935960,1946134.4,8083273619,1.48438E+14,1704973,72767729369
????_??6,20200727,1924540,1933940,1900330,1933943.8,13331170649,2.2096E+14,2360864,72319137204
????_??6,20200728,1946460,1973490,1941150,1941156.7,13084373726,2.23116E+14,2625723,72587891836
????_??6,20200729,1924080,1924080,1899580,1904316.1,9197300428,1.54136E+14,1925547,71204186081
????_??6,20200801,1912600,1961640,1912600,1961649.4,9998721899,1.62239E+14,1993607,73413448948
????_??6,20200802,1961620,2013730,1961620,2011493,12610040235,2.15634E+14,2457741,75268887278
????_??6,20200803,2011870,2015420,1987590,1993328,7979094697,1.51464E+14,1891567,74589163820
????_??6,20200804,1986390,1995030,1986390,1995037.2,11558926385,2.17213E+14,2340528,74652706174
????_??6,20200805,2011980,2034210,2011980,2034187,8408247779,1.79788E+14,1997600,76115698142
????_??6,20200809,2068820,2083190,2068820,2078511.8,8358613968,1.56809E+14,1851841,77774680239
????_??6,20200810,2100700,2103310,2064650,2065111.8,11027604126,2.00794E+14,1966104,77277494397
????_??6,20200811,2039800,2039800,1999370,1999853.5,6183853347,1.06294E+14,1052518,74835497562
????_??6,20200812,2018690,2039460,1975290,1975544.9,8851849877,1.59806E+14,1621484,73925856785
????_??6,20200815,1944790,1944790,1902980,1903259.4,5560625292,7.98314E+13,901397,71263567878
????_??6,20200816,1880840,1880840,1813550,1813574.5,4652454776,8.11979E+13,889239,67885133619
????_??6,20200817,1799780,1815690,1794310,1815696.4,13066013650,1.34798E+14,1465954,67964554441
????_??6,20200818,1838800,1856530,1825350,1825354.2,11055218501,1.77069E+14,2042563,68324050558
????_??6,20200819,1812310,1812310,1756870,1757257.6,3923830325,4.99254E+13,726897,65775153685
????_??6,20200822,1773450,1779560,1727220,1727265,8792057004,1.18687E+14,1293788,64734088062
????_??6,20200823,1710590,1710590,1662200,1662205,5504613157,8.19106E+13,665935,62282513802
????_??6,20200824,1650690,1650690,1607250,1608544.5,9709942568,1.25065E+14,900104,60211529370
????_??6,20200825,1621980,1650470,1621980,1650026.4,8353636864,1.25197E+14,1694441,61764293373
????_??6,20200826,1676640,1718760,1676640,1718762.7,3534573792,7.36541E+13,872361,64336652328
????_??6,20200831,1753400,1762480,1727940,1727953,14841558644,2.25718E+14,2119602,64629043545
????_??6,20200901,1714960,1714960,1684730,1684741.4,4779935604,7.87544E+13,1004070,62941465146
????_??6,20200902,1660890,1660890,1631880,1631883.7,3849817286,5.87186E+13,679531,60959474796
????_??6,20200905,1642190,1645280,1639170,1642037.9,9324762063,1.05506E+14,1378455,61518744844
????_??6,20200906,1660680,1669270,1647850,1647855.3,9062889130,1.0033E+14,1268321,61736513921
????_??6,20200907,1631690,1631690,1607210,1607211.9,3802198262,3.17521E+13,587390,60212252583
????_??6,20200908,1587000,1587000,1570040,1570049.2,854599940,1.41645E+13,187879,58819994802
????_??6,20200909,1552590,1556320,1546140,1556315,7076966915,8.19462E+13,1641339,58260573853
????_??6,20200912,1571480,1590460,1571480,1583747,4769372602,6.89945E+13,1011823,59345295320
????_??6,20200913,1584160,1593270,1574730,1578185.9,8297021386,8.28006E+13,1009057,59175362198
????_??6,20200914,1584450,1607490,1584450,1607490.9,7006506716,8.07269E+13,1162340,60283368019
????_??6,20200915,1633040,1667250,1633040,1664559.2,7401427233,8.37994E+13,1122797,62422685917
????_??6,20200916,1694530,1712040,1694530,1704098.7,14309953540,1.34064E+14,1893278,63905460316
????_??6,20200919,1699170,1712990,1686000,1699506.1,10078131174,1.03125E+14,1666352,63733232373
????_??6,20200920,1689630,1690720,1652240,1652248.9,5180391292,7.48486E+13,1059344,61483356070
????_??6,20200921,1619660,1619660,1595140,1595148.3,2682979522,3.72852E+13,373049,59357899285
????_??6,20200922,1592670,1594180,1566520,1581205.5,9717365984,9.97233E+13,1091991,59272586408
????_??6,20200923,1596230,1621850,1596230,1611452.2,10684307910,9.73183E+13,1362947,60241644518
????_??6,20200926,1625530,1634890,1615650,1615678.3,6249270204,6.49098E+13,1028914,60450018622
????_??6,20200927,1599240,1599240,1572140,1572158,2905804409,3.35376E+13,380558,58976728005
????_??6,20200928,1551440,1551440,1515930,1515932.9,1412448360,1.92865E+13,163797,56932474247
????_??6,20200929,1497840,1497840,1483580,1492902,8873748832,7.59061E+13,885838,56067522151
????_??6,20200930,1500810,1503410,1488990,1503413,8102307751,6.60259E+13,866344,56462299254
????_??6,20201003,1513270,1546150,1513270,1546147,6394935945,5.9838E+13,1260542,58151073027
????_??6,20201004,1548960,1548960,1522930,1522937.6,13210031649,1.0115E+14,1395664,57274112017
????_??6,20201005,1504150,1504150,1489780,1490154.5,8485480921,6.15959E+13,1014118,56147320169
????_??6,20201006,1496050,1514710,1496050,1514699.1,5573399468,6.18581E+13,981367,57072132708
????_??6,20201007,1526810,1541920,1526810,1540706.6,7400760074,7.51972E+13,1191335,58052066741
????_??6,20201010,1541130,1542110,1534050,1541842.6,6259120105,6.32151E+13,1107813,58279409293
????_??6,20201011,1554820,1600200,1554820,1597045.4,11768804405,1.18035E+14,1411534,60365983147
????_??6,20201012,1590290,1595960,1579320,1579566.3,15160828269,1.12908E+14,1547553,59705297137
????_??6,20201013,1583010,1588790,1570970,1579633,10722141530,9.29333E+13,1290078,59768600478
????_??6,20201014,1580970,1580970,1560560,1561450.9,5884201996,8.05697E+13,1101154,59080625398
????_??6,20201018,1548210,1548210,1514230,1514244.1,3337279128,4.69262E+13,692964,57307224543
????_??6,20201019,1493940,1493940,1462380,1462382.1,1484911996,2.33154E+13,244323,55580760567
????_??6,20201020,1450620,1450620,1419310,1419312.3,3401250927,3.12606E+13,488990,53943916235
????_??6,20201021,1422830,1431080,1412280,1412300.2,10170446314,7.91926E+13,1085491,53676431760
????_??6,20201024,1396480,1396480,1374040,1374049,2569014788,2.47252E+13,278392,52218286420
????_??6,20201026,1360240,1360240,1336580,1336583,6000059539,4.53454E+13,551264,50796487981
????_??6,20201027,1329450,1329450,1301730,1301959.1,4618914028,3.41335E+13,476432,49479045080
????_??6,20201028,1285520,1288340,1278840,1288286.5,5610643243,4.82032E+13,707151,48959781628
????_??6,20201031,1294990,1312180,1294990,1305979.2,6504434829,5.32737E+13,965567,49632171488
????_??6,20201101,1303510,1303510,1279880,1279901.9,4956633713,3.89E+13,511203,48641134493
????_??6,20201102,1267270,1267270,1262240,1264538.5,5216162788,3.36073E+13,552945,48057235200
????_??6,20201104,1271520,1290500,1271520,1290507.4,5268439718,4.35784E+13,672206,49050413467
????_??6,20201107,1277210,1277210,1262470,1262869.6,5541613371,3.06551E+13,363075,47999936432
????_??6,20201108,1252300,1252300,1240480,1240512.7,1101596681,1.28461E+13,188823,47150182931
????_??6,20201109,1225240,1225240,1214900,1215222.6,6620972135,4.5525E+13,594177,46188939273
????_??6,20201110,1217980,1223260,1211900,1211935.6,8214236358,4.99418E+13,790028,46063710415
????_??6,20201111,1214430,1221080,1210030,1221082.2,8554396238,5.78756E+13,840120,46411359190
????_??6,20201114,1231050,1249510,1231050,1247591.4,4122853690,4.64609E+13,629964,47418947434
????_??6,20201115,1261580,1268780,1257280,1257364.3,16100988695,1.07078E+14,1238411,47790401480
????_??6,20201116,1252820,1273740,1251400,1273746.7,8798789306,6.73765E+13,881115,48413068760
????_??6,20201117,1283030,1309020,1283030,1296958,8663396085,8.74883E+13,1056629,49299378451
????_??6,20201118,1319950,1345400,1319950,1345295,6577194971,7.69566E+13,992570,51851043236
????_??6,20201121,1370200,1374800,1366530,1366536.2,19667002049,1.64065E+14,1875921,52669609920
????_??6,20201122,1359480,1359480,1337630,1358847.9,17106964569,1.38588E+14,1477713,52373125060
????_??6,20201123,1369120,1384440,1369120,1375530.3,11225036316,1.03868E+14,1351698,53015728373
????_??6,20201124,1380840,1382200,1356940,1356944.5,21524946160,1.7328E+14,1838406,53127762594
????_??6,20201125,1348360,1367170,1344870,1367171.1,14463166857,1.36205E+14,1624413,53528159290
????_??6,20201128,1371420,1390800,1368560,1390803.4,17281599312,1.446E+14,1732691,54453420451
????_??6,20201129,1405710,1427190,1405710,1427198.6,15814137118,1.4483E+14,1640795,55878383798
????_??6,20201130,1445700,1465970,1445700,1465934.2,14334810815,1.46143E+14,1734667,57395012653
????_??6,20201201,1460200,1474840,1457930,1473701.9,12756294341,1.39987E+14,1743875,58334661216
????_??6,20201202,1472200,1480720,1468900,1470967.6,13833002786,1.37445E+14,1791063,58226428320
????_??6,20201205,1464930,1490710,1463970,1490713.3,10665347293,1.07952E+14,1359495,59008037061
????_??6,20201206,1505190,1526570,1505190,1523105.8,12490671592,1.38016E+14,1718447,60289426356
????_??6,20201207,1523650,1531890,1512960,1512962.1,21808948958,1.79298E+14,2285317,59887906347
????_??6,20201208,1512580,1512580,1492770,1507362.7,13722271110,1.25039E+14,1909995,59666265504
