,date,tic,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last,stopped,b_queue,s_queue,day,log_volume,change,daily_variance
206,2018-11-13,بسويچ,3798.93,3862.0,3672.0,3714.09,3342.0,20000066.0,12.0,3713.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970822.0,3672.3,False,False,False,3,16.334213683407665,-0.02284274209833356,0.051156541710082416
206,2018-11-13,بموتو,5266.63,5267.0,5078.0,5072.43,5891.0,35031776.0,5.0,5072.0,MOTJ,Motogen-a,موتوژن‌-ت,13970822.0,5078.42,False,False,False,3,17.212756313225007,-0.03828539772850484,0.03726024804679414
206,2018-11-13,پتاير,98.96,99.0,99.0,98.96,215368.0,843811824.0,58.0,94.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970822.0,98.96,False,True,False,3,16.87481919993532,0.0,0.0
206,2018-11-13,پلاسك,1237.15,1249.0,1192.0,1224.24,2050004.0,2525901840.0,263.0,1200.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970822.0,1192.44,False,False,False,3,21.64342782461498,-0.010545317911520684,0.04655949813762007
207,2018-11-14,بترانس,793.52,805.0,778.0,794.97,13094067.0,107686100701.0,1009.0,789.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970823.0,799.9,False,False,False,4,23.065974162910752,0.001823968200057921,0.03396354579418091
207,2018-11-14,بسويچ,3646.97,3797.0,3529.0,3704.59,13676.0,76572313.0,15.0,3714.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970823.0,3545.67,False,False,False,4,17.740725621097415,0.015553678004853532,0.07234268839466715
207,2018-11-14,بموتو,5022.81,5125.0,5023.0,5072.43,48581.0,287982397.0,26.0,5072.0,MOTJ,Motogen-a,موتوژن‌-ت,13970823.0,5124.62,False,False,False,4,19.322563058650342,0.009782293693555138,0.020108705295095248
207,2018-11-14,پتاير,103.89,104.0,99.0,103.21,3848063.0,15722418916.0,577.0,99.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970823.0,101.59,False,False,False,4,19.799846210352925,-0.0065885088654200836,0.04844491812808837
207,2018-11-14,پلاسك,1202.37,1208.0,1164.0,1173.56,2469108.0,2915281133.0,211.0,1224.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970823.0,1172.56,False,False,False,4,21.787164652861488,-0.024549234806912255,0.037492757081018444
208,2018-11-17,بترانس,799.42,805.0,783.0,794.97,3850734.0,31669158199.0,877.0,795.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970826.0,794.59,False,False,False,0,21.842078715536598,-0.005597695510522324,0.027674000276740003
208,2018-11-17,بسويچ,3886.94,3887.0,3520.0,3683.06,30085.0,167785945.0,28.0,3705.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970826.0,3519.71,False,False,False,0,18.523281195033885,-0.05535614407585,0.09964540355030871
208,2018-11-17,بموتو,5022.81,5176.0,4881.0,5065.59,31073.0,181996981.0,20.0,5072.0,MOTJ,Motogen-a,موتوژن‌-ت,13970826.0,5175.95,False,False,False,0,18.874320449474283,0.008445215660959482,0.058236059373143106
208,2018-11-17,پتاير,100.53,108.0,99.0,104.37,1667379.0,6890047178.0,327.0,103.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970826.0,101.04,False,False,False,0,18.97470576825286,0.036792181661396986,0.0862316757688991
208,2018-11-17,پلاسك,1125.86,1214.0,1126.0,1170.58,1531713.0,1804366081.0,250.0,1174.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970826.0,1139.77,False,False,False,0,21.30715190637406,0.03820328384219791,0.07517640827623913
209,2018-11-18,بترانس,802.13,812.0,755.0,782.89,4687782.0,37964555784.0,841.0,795.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970827.0,755.24,False,False,False,1,22.023462308260182,-0.02457561087764566,0.07280716320300426
209,2018-11-18,بسويچ,3499.45,3499.0,3499.0,3672.3,14181.0,78378387.0,18.0,3683.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970827.0,3499.45,False,False,True,1,17.768231767210924,0.04706859461372991,0.0
209,2018-11-18,بموتو,5133.17,5133.0,4877.0,5038.21,40580.0,231525000.0,32.0,5066.0,MOTJ,Motogen-a,موتوژن‌-ت,13970827.0,4962.07,False,False,False,1,19.135836752631263,-0.01884796386018051,0.05081169701143859
209,2018-11-18,پتاير,101.29,102.0,99.0,99.52,1163919.0,4585607928.0,165.0,104.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970827.0,99.17,False,False,False,1,18.56766194621419,-0.017785369774919717,0.03014469453376206
209,2018-11-18,پلاسك,1125.86,1201.0,1113.0,1118.9,2856488.0,3216877509.0,301.0,1171.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970827.0,1115.92,False,False,False,1,21.885204795006292,-0.006220395030833684,0.07864867280364643
210,2018-11-19,بترانس,745.38,783.0,744.0,751.09,3887372.0,30205758136.0,690.0,783.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970828.0,743.84,False,False,False,2,21.794769393679456,0.007602284679599031,0.05192453634051845
210,2018-11-19,بسويچ,3489.95,3657.0,3489.0,3631.78,63457.0,352803372.0,31.0,3672.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970828.0,3648.24,False,False,False,2,19.255595955345797,0.03905247564555132,0.04625830859798776
210,2018-11-19,بموتو,4876.51,5091.0,4859.0,5012.54,45508.0,259807937.0,23.0,5038.0,MOTJ,Motogen-a,موتوژن‌-ت,13970828.0,5091.25,False,False,False,2,19.245341465292466,0.02713793805136712,0.04628391992881852
210,2018-11-19,پتاير,104.19,104.0,101.0,103.94,1686991.0,6941355212.0,377.0,100.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970828.0,101.04,False,False,False,2,18.98227083618012,-0.002405233788724264,0.02886280546469117
210,2018-11-19,پلاسك,1089.09,1158.0,1089.0,1128.84,2123822.0,2411991366.0,204.0,1119.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970828.0,1131.82,False,False,False,2,21.597673689460937,0.03521313915169555,0.06112469437652812
211,2018-11-20,بترانس,753.99,759.0,715.0,749.64,8867977.0,68774451658.0,849.0,751.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970829.0,715.32,False,False,False,3,22.617550347413506,-0.005802785336961772,0.058694840189957846
211,2018-11-20,بسويچ,3631.78,3812.0,3546.0,3628.61,17959.0,101806110.0,12.0,3632.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970829.0,3545.67,False,False,False,3,17.992451594834815,-0.0008736127608092555,0.073306307373898
211,2018-11-20,بموتو,4834.59,4836.0,4775.0,4986.02,36507.0,205407303.0,16.0,5013.0,MOTJ,Motogen-a,موتوژن‌-ت,13970829.0,4836.3,False,False,False,3,19.019652577311817,0.03037091708416739,0.012234206842331157
211,2018-11-20,پتاير,103.31,103.0,99.0,98.84,363139.0,1420859631.0,84.0,104.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970829.0,98.76,False,False,False,3,17.396043341182395,-0.04522460542290569,0.04046944556859571
211,2018-11-20,پلاسك,1138.78,1139.0,1093.0,1109.96,1505905.0,1682772526.0,166.0,1129.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970829.0,1117.91,False,False,False,3,21.23698386196402,-0.025964899636022862,0.041442934880536235
212,2018-11-21,بترانس,748.09,754.0,715.0,742.0,4535303.0,34810747458.0,604.0,750.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970830.0,729.82,False,False,False,4,21.936751696138266,-0.008207547169811364,0.05256064690026954
212,2018-11-21,بسويچ,3483.62,3495.0,3484.0,3623.55,8572.0,47199352.0,8.0,3629.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970830.0,3495.02,False,False,False,4,17.251465843860903,0.038616826040761214,0.003035697037435664
212,2018-11-21,بموتو,5004.84,5005.0,4851.0,4985.17,2570.0,14674500.0,4.0,4986.0,MOTJ,Motogen-a,موتوژن‌-ت,13970830.0,4850.85,False,False,False,4,16.365883962010656,-0.003945702954964439,0.030891624558440335
212,2018-11-21,پتاير,94.85,101.0,94.0,96.92,1769346.0,6788662008.0,408.0,99.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970830.0,93.91,False,False,False,4,18.9600064406941,0.02135782088320272,0.07222451506397029
212,2018-11-21,پلاسك,1123.87,1165.0,1109.0,1148.71,2419080.0,2796790638.0,269.0,1110.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970830.0,1164.61,False,False,False,4,21.745292713169103,0.021624256774991205,0.048750337334923524
213,2018-11-24,بترانس,746.25,754.0,705.0,706.91,3357652.0,24555798914.0,363.0,742.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970903.0,705.07,False,False,False,0,21.587655837483698,-0.055650648597416974,0.06931575448076842
213,2018-11-24,بسويچ,3488.68,3508.0,3489.0,3622.91,1596.0,8829360.0,3.0,3624.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970903.0,3501.35,False,False,False,0,15.570288627304533,0.037050326947122625,0.0052444029799249775
213,2018-11-24,بموتو,4850.85,4851.0,4766.0,4960.36,30720.0,171237648.0,15.0,4985.0,MOTJ,Motogen-a,موتوژن‌-ت,13970903.0,4770.43,False,False,False,0,18.841902784991895,0.02207702666741916,0.017135853042924306
213,2018-11-24,پتاير,92.22,97.0,92.0,94.16,536448.0,1999774914.0,186.0,97.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970903.0,93.2,False,False,False,0,17.73772037479671,0.020603228547153758,0.053101104502973666
213,2018-11-24,پلاسك,1203.37,1205.0,1157.0,1191.44,3492829.0,4187025814.0,394.0,1149.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970903.0,1182.5,False,False,False,0,22.14914050611528,-0.01001309339958356,0.04028738333445243
214,2018-11-26,بترانس,705.65,735.0,678.0,704.01,2415858.0,17594040793.0,509.0,707.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970905.0,705.46,False,False,False,2,21.25435762207771,-0.0023295123648811615,0.08096475902330932
214,2018-11-26,بسويچ,3442.46,3442.0,3442.0,3619.11,4794.0,26060884.0,14.0,3623.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970905.0,3441.83,False,False,True,2,16.669103833232928,0.04881034287435311,0.0
214,2018-11-26,بموتو,4763.58,4919.0,4713.0,4940.68,28783.0,160615432.0,23.0,4960.0,MOTJ,Motogen-a,موتوژن‌-ت,13970905.0,4919.29,False,False,False,2,18.772798466594434,0.035845268262668366,0.04169466551162997
214,2018-11-26,پتاير,92.19,92.0,89.0,89.97,838122.0,2985067167.0,127.0,94.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970905.0,89.47,False,False,False,2,18.138395235022358,-0.024674891630543504,0.03334444814938313
214,2018-11-26,پلاسك,1197.41,1197.0,1133.0,1137.78,1062926.0,1217435751.0,146.0,1191.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970905.0,1132.82,False,False,False,2,20.913370314982117,-0.052409077326020945,0.05624989013693333
215,2018-11-27,بترانس,724.99,733.0,711.0,723.63,4938921.0,36971679373.0,314.0,704.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970906.0,717.25,False,False,False,3,21.996937656285663,-0.0018794135124304047,0.030402277406962122
215,2018-11-27,بسويچ,3734.98,3735.0,3448.0,3618.48,1765.0,9838690.0,4.0,3619.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970906.0,3448.16,False,False,False,3,15.66971529650617,-0.032195839136875154,0.07931507152174394
215,2018-11-27,بموتو,4940.68,4945.0,4723.0,4900.47,286655.0,1641990890.0,37.0,4941.0,MOTJ,Motogen-a,موتوژن‌-ت,13970906.0,4722.52,False,False,False,3,21.06312107892518,-0.008205335406603863,0.045301777176474906
215,2018-11-27,پتاير,88.41,93.0,86.0,89.32,361788.0,1279339302.0,131.0,90.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970906.0,87.65,False,False,False,3,17.29103911086938,0.010188087774294634,0.07836990595611286
215,2018-11-27,پلاسك,1103.0,1178.0,1098.0,1124.87,784841.0,888666704.0,145.0,1138.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970906.0,1142.75,False,False,False,3,20.598659180884184,0.019442246659613905,0.07111932934472429
216,2018-11-28,بترانس,729.72,730.0,707.0,718.03,2237960.0,16624232139.0,378.0,724.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970907.0,714.84,False,False,False,4,21.197586645498454,-0.016280656797069838,0.03203208779577455
216,2018-11-28,بسويچ,3667.87,3668.0,3439.0,3614.05,8784.0,48448704.0,19.0,3618.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970907.0,3438.66,False,False,False,4,17.273271469891558,-0.014891880300493824,0.06336381621726318
216,2018-11-28,بموتو,4663.49,4663.0,4656.0,4816.63,93335.0,507999072.0,40.0,4900.0,MOTJ,Motogen-a,موتوژن‌-ت,13970907.0,4655.79,False,False,False,4,19.923780242853443,0.03179401365685144,0.0014532982604019823
216,2018-11-28,پتاير,90.65,91.0,86.0,88.48,228024.0,798760658.0,84.0,89.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970907.0,86.92,False,False,False,4,16.81998270332872,-0.024525316455696222,0.056509945750452074
216,2018-11-28,پلاسك,1107.97,1144.0,1079.0,1105.99,1608934.0,1791150997.0,212.0,1125.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970907.0,1120.89,False,False,False,4,21.299578546316667,-0.0017902512680946646,0.0587708749627031
217,2018-12-01,بترانس,722.09,725.0,682.0,688.35,1600775.0,11399463431.0,311.0,718.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970910.0,682.17,False,False,False,0,20.820295874447257,-0.04901576233020993,0.062468221108447734
217,2018-12-01,بسويچ,3434.87,3435.0,3434.0,3611.52,3459.0,18759057.0,7.0,3614.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970910.0,3433.6,False,False,False,0,16.34061882427789,0.04891292309055469,0.0002768917242601453
217,2018-12-01,بموتو,4576.22,4788.0,4576.0,4806.36,14920.0,80602604.0,19.0,4817.0,MOTJ,Motogen-a,موتوژن‌-ت,13970910.0,4576.22,False,False,False,0,18.088153193615867,0.04788238916768603,0.044108223270832816
217,2018-12-01,پتاير,86.41,86.0,84.0,84.11,904738.0,3012502044.0,122.0,88.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970910.0,84.06,False,False,False,0,18.147526143979963,-0.02734514326477229,0.023778385447628107
217,2018-12-01,پلاسك,1139.77,1140.0,1051.0,1056.3,1682497.0,1788463701.0,181.0,1106.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970910.0,1051.33,False,False,False,0,21.298317072267626,-0.07902111142667806,0.08425636656252959
218,2018-12-02,بترانس,704.59,706.0,673.0,692.03,798928.0,5739966025.0,219.0,688.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970911.0,701.79,False,False,False,1,20.130655415326352,-0.018149502189211537,0.04768579396846958
218,2018-12-02,بسويچ,3433.6,3434.0,3431.0,3594.42,22789.0,123494391.0,17.0,3612.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970911.0,3431.07,False,False,False,1,18.221171164334237,0.04474157165829262,0.00083462700519138
218,2018-12-02,بموتو,4566.81,4739.0,4567.0,4723.37,95939.0,512491382.0,68.0,4806.0,MOTJ,Motogen-a,موتوژن‌-ت,13970911.0,4566.81,False,False,False,1,19.931745658686385,0.033145825967476505,0.0364146785028486
218,2018-12-02,پتاير,80.32,88.0,80.0,87.4,851848.0,2947020489.0,161.0,84.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970911.0,87.27,False,False,False,1,18.125658668801233,0.0810068649885585,0.09153318077803203
218,2018-12-02,پلاسك,1063.26,1104.0,1063.0,1086.11,1414865.0,1546788723.0,174.0,1056.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970911.0,1093.07,False,False,False,1,21.152902462646495,0.021038384693999605,0.03774939923212198
219,2018-12-03,بترانس,710.97,715.0,694.0,707.2,6516787.0,47679373778.0,507.0,692.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970912.0,702.66,False,False,False,2,22.251205532353634,-0.005330882352941151,0.029694570135746605
219,2018-12-03,بسويچ,3419.04,3482.0,3415.0,3566.56,37053.0,199907692.0,23.0,3594.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970912.0,3481.72,False,False,False,2,18.699461423898747,0.04136198465748508,0.01878560854156386
219,2018-12-03,بموتو,4494.09,4619.0,4487.0,4693.43,38961.0,205700772.0,34.0,4723.0,MOTJ,Motogen-a,موتوژن‌-ت,13970912.0,4493.24,False,False,False,2,19.024235362200926,0.042472136582414166,0.02812442073281161
219,2018-12-03,پتاير,88.3,91.0,88.0,88.43,249679.0,874143805.0,71.0,87.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970912.0,87.65,False,False,False,2,16.910142650397724,0.001470089336198232,0.03392513852764899
219,2018-12-03,پلاسك,1103.0,1140.0,1088.0,1109.96,2598966.0,2902439437.0,252.0,1086.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970912.0,1109.96,False,False,False,2,21.78270348920449,0.006270496234098559,0.04684853508234531
220,2018-12-04,بترانس,708.46,708.0,672.0,687.19,2115493.0,15038187759.0,453.0,707.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970913.0,692.03,False,False,False,3,21.097409258986104,-0.03095213841877789,0.052387258254631176
220,2018-12-04,بسويچ,3388.65,3391.0,3389.0,3564.03,3503.0,18749725.0,9.0,3567.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970913.0,3388.65,False,False,False,3,16.340022229261177,0.0492083399971381,0.0005611625042437914
220,2018-12-04,بموتو,4459.87,4461.0,4459.0,4671.19,25903.0,135020646.0,32.0,4693.0,MOTJ,Motogen-a,موتوژن‌-ت,13970913.0,4459.02,False,False,False,3,18.611283207285176,0.04523900761904348,0.00042815642266745736
220,2018-12-04,پتاير,85.0,89.0,85.0,87.09,207627.0,715985575.0,54.0,88.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970913.0,85.88,False,False,False,3,16.710440546325206,0.02399816282007123,0.04592949822023194
220,2018-12-04,پلاسك,1094.06,1141.0,1063.0,1096.05,1792121.0,1975897568.0,183.0,1110.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970913.0,1103.0,False,False,False,3,21.39837847946425,0.0018156106017061348,0.07116463664978788
221,2018-12-05,بترانس,703.72,704.0,677.0,695.22,2109557.0,15171072581.0,262.0,687.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970914.0,695.7,False,False,False,4,21.106216873039507,-0.012226345617214694,0.03883662725468197
221,2018-12-05,بسويچ,3423.47,3570.0,3389.0,3558.33,8491.0,45668435.0,12.0,3564.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970914.0,3389.28,False,False,False,4,17.22380867065949,0.037899801311289325,0.05086655818881329
221,2018-12-05,بموتو,4437.63,4603.0,4438.0,4553.12,146518.0,762530218.0,67.0,4671.0,MOTJ,Motogen-a,موتوژن‌-ت,13970914.0,4517.19,False,False,False,4,20.31847155802203,0.02536502442281332,0.03623888674139931
221,2018-12-05,پتاير,87.9,91.0,88.0,91.23,674016.0,2434336017.0,121.0,87.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970914.0,91.44,False,False,False,4,17.93439291884247,0.036501150937191695,0.03288391976323578
221,2018-12-05,پلاسك,1131.82,1151.0,1126.0,1148.71,3976063.0,4595240200.0,348.0,1096.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970914.0,1150.7,False,False,False,4,22.242197544310123,0.01470344995690827,0.021763543453090856
222,2018-12-08,بترانس,698.6,709.0,685.0,693.96,995914.0,7144739179.0,265.0,695.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970917.0,695.02,False,False,False,0,20.35383050941536,-0.0066862643380021704,0.034584125886218224
222,2018-12-08,بسويچ,3388.65,3389.0,3380.0,3548.83,12725.0,67942525.0,12.0,3558.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970917.0,3380.41,False,False,False,0,17.625697092100808,0.04513600256986101,0.0025360470915766604
222,2018-12-08,بموتو,4371.75,4513.0,4363.0,4525.75,43565.0,223018122.0,39.0,4553.0,MOTJ,Motogen-a,موتوژن‌-ت,13970917.0,4405.97,False,False,False,0,19.09954794292144,0.03402750925261006,0.03314367784345136
222,2018-12-08,پتاير,95.78,96.0,95.0,95.76,1222135.0,4632614242.0,280.0,91.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970917.0,95.78,False,False,False,0,18.577954948493275,-0.0002088554720133252,0.010442773600668337
222,2018-12-08,پلاسك,1202.37,1205.0,1182.0,1203.37,3952127.0,4784166012.0,378.0,1149.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970917.0,1205.36,False,False,False,0,22.282645706069804,0.0008309996094301836,0.019112991016894225
223,2018-12-09,بترانس,703.91,704.0,681.0,692.12,989151.0,7074199325.0,210.0,694.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970918.0,695.89,False,False,False,1,20.34436162941319,-0.017034618274287643,0.033231231578339016
223,2018-12-09,بسويچ,3371.55,3372.0,3372.0,3539.34,12455.0,66322875.0,15.0,3549.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970918.0,3371.55,False,False,True,1,17.60157297576391,0.0474071437047585,0.0
223,2018-12-09,بموتو,4376.03,4376.0,4338.0,4500.94,39622.0,201580923.0,27.0,4526.0,MOTJ,Motogen-a,موتوژن‌-ت,13970918.0,4346.94,False,False,False,1,18.999181341367326,0.02775198069736541,0.008442680862219892
